position_mm,Al,Si,Cl,Ca,Sc,Ti,Mn,Fe,Cu,As,Se,Sr,Y,Cd,Sb
59.400000000000006,216,657,2527,4271057,1541,379,2001,485,4507,968,1529,1349,609,2104,5764
59.599999999999994,370,614,2539,4386981,1394,404,2019,217,4425,1352,1772,1247,689,2120,2831
59.8,441,523,2221,4331933,1334,211,1895,282,4467,1399,1548,1056,560,2187,4155
60.0,270,446,2274,4284079,948,375,2153,175,4369,1464,1432,1236,436,2006,4980
60.2,420,701,2309,4365563,1147,603,1162,825,4513,1701,1546,1263,459,1974,5213
60.400000000000006,414,592,2392,4304357,453,576,1560,582,4556,1716,1576,1089,564,2157,6139
60.599999999999994,470,731,2562,4302975,1106,578,2040,185,4614,1585,1593,1280,557,2223,5489
60.8,270,677,2334,4303500,1416,540,1783,162,4402,1702,1730,1315,504,2153,6686
61.0,394,595,2042,4277500,349,527,1595,247,4602,1684,1701,1079,614,2019,4799
61.2,369,648,2299,4214231,1483,309,1707,267,4411,1568,1716,1216,477,2167,4918
61.400000000000006,410,608,2518,4230971,1514,275,1889,656,4412,1548,1794,1309,427,2050,5758
61.599999999999994,301,528,2382,4240587,385,1006,1794,480,4588,1270,1885,1217,398,2099,4957
61.8,410,496,2679,4352044,698,1314,1938,178,5130,1465,1737,1147,351,2285,3617
62.0,359,589,2590,4353238,2302,255,2346,243,4640,1456,1560,974,383,2062,4608
62.2,403,513,2360,4379774,2287,303,1168,399,4553,1190,1563,1001,407,2165,5611
62.400000000000006,381,602,2348,4256094,1897,267,1837,244,4318,1457,1505,1073,438,2078,6808
62.599999999999994,418,641,2275,4368274,1718,471,2009,433,4574,1498,1729,969,297,2277,4784
62.8,358,678,2177,4286020,1655,552,1889,209,4594,1352,1544,878,520,2122,4857
63.0,457,652,2241,4291390,1914,334,1786,323,4519,1641,1849,1078,536,1943,4877
63.2,398,664,2421,4286288,1889,275,1837,270,4712,1578,1772,1018,324,2069,4873
63.400000000000006,404,673,2549,4314804,1069,344,3394,374,5042,1342,1779,913,400,2104,4309
63.599999999999994,443,651,2432,4229843,789,365,2791,311,4739,1388,1903,974,405,2010,5681
63.8,349,537,2312,4269474,1482,388,2962,261,4420,1509,1741,1066,354,2145,4467
64.0,401,633,2369,4170225,1482,459,2150,134,4334,1481,1493,1079,262,2043,5250
64.2,336,522,2707,4115800,1998,334,2021,351,4539,980,1490,877,409,2028,3734
64.4,395,632,2583,4133354,1663,378,2415,484,4566,1408,1428,958,460,2124,6274
64.6,363,584,2264,4292049,2205,261,2088,319,4729,1251,1516,1177,431,2142,5364
64.8,367,640,2748,4356156,1250,474,2730,347,4616,1451,1795,1109,410,2101,5968
65.0,414,529,2600,4173101,1427,873,2411,240,4402,1325,1830,1064,358,1936,5592
65.2,339,714,2728,4139793,1867,480,2630,392,4342,354,1747,902,276,1957,5636
65.4,271,617,2859,4267749,979,411,2219,660,4397,864,1378,819,334,2206,5622
65.6,305,668,2770,4330738,1974,228,2416,427,4401,1252,1411,1270,409,2174,5407
65.8,371,615,2339,4261781,1533,289,2829,321,4381,1167,1592,1157,408,2185,5009
66.0,324,666,2378,4222725,1974,228,2921,166,4194,634,1437,1098,360,2122,5414
66.2,368,768,2560,4275772,1032,366,3777,353,4018,993,1218,941,351,2034,6154
66.4,446,608,2787,4215593,1265,340,3593,262,4318,1046,1424,905,426,2159,5460
66.6,368,609,2560,4280679,1561,255,2972,62,4235,1202,1709,1085,547,2257,6112
66.8,363,1020,2601,4358782,1487,178,3449,366,4278,1196,1736,1073,440,2091,5388
67.0,450,703,2733,4313191,0,365,3088,256,4129,1006,1518,1107,600,1961,6259
67.2,399,682,3176,4342982,573,456,2143,401,4380,846,1453,989,425,2269,5674
67.4,434,682,3100,4324747,715,363,2249,327,4621,1287,1275,924,404,2037,5007
67.6,370,510,2920,4301995,1079,383,1709,220,4411,1323,1278,1081,512,2091,6915
67.8,441,596,2658,4265797,1385,120,2317,160,4493,945,1508,1018,447,2215,5775
68.0,407,572,2633,4335936,1415,289,2048,242,4563,1202,1610,1030,592,2102,5079
68.2,403,520,2684,4352884,1925,791,1914,274,4482,1090,1699,1360,353,2111,5349
68.4,340,607,2624,4307284,2851,1379,1964,254,4728,1158,1618,879,288,2255,4716
68.6,443,576,2622,4197446,1059,647,1973,321,4390,1058,1715,984,547,2204,5601
68.8,360,673,2700,4188540,1458,395,2519,286,4455,1211,1670,928,186,2013,6413
69.0,397,580,2931,4259099,1467,384,2087,327,4529,1360,1449,1180,387,2055,6185
69.2,393,576,3015,4339671,1724,337,2198,286,4546,1032,1581,1196,475,2115,5077
69.4,462,668,2864,4330327,1565,429,2473,335,4371,1043,1426,1284,280,2246,7015
69.6,394,586,2653,4265405,3122,97,2432,375,4518,819,1570,1104,316,2208,4517
69.8,309,525,2271,4226049,1507,244,2926,230,4639,842,1613,1111,274,1981,6825
70.0,359,575,2422,4253566,2934,180,2151,190,4481,1058,1424,1003,476,2091,5821
70.2,344,635,2761,4229466,1720,187,2077,93,4345,1227,1720,1054,456,2208,6316
70.4,384,555,2957,4261582,2467,17,2566,306,4277,1609,1766,1007,487,2111,5687
70.6,349,511,2691,4176743,1382,204,2246,381,4261,1141,1636,1064,199,2058,5625
70.8,329,610,3011,4328713,1310,190,2565,365,4182,995,1956,1210,453,2176,6507
71.0,378,618,2816,4280698,1055,231,2096,309,4285,1054,1807,1262,429,2155,5380
71.2,398,583,3013,4319403,2088,143,2311,243,4297,1319,2050,1390,534,2037,5866
71.4,440,718,3189,4353088,791,388,2235,484,4491,1264,1815,1341,383,2263,7720
71.6,339,670,3206,4334768,1273,217,2585,648,4353,1191,1681,1351,360,2069,5368
71.8,349,547,2718,4285361,648,313,2236,365,4360,946,1668,1125,199,2158,4010
72.0,407,506,3015,4191060,1301,288,2267,151,4145,902,1772,1211,344,2055,6366
72.2,379,541,2689,4273856,279,382,2588,214,4462,1020,1918,1147,544,2249,7823
72.4,391,707,3068,4322182,1083,314,2149,494,4470,1023,1564,1309,378,2064,8821
72.6,426,558,2940,4183784,1243,479,2099,268,4423,1028,1673,1197,450,2028,7252
72.8,377,493,2804,4188583,1314,629,1421,417,4468,1157,1656,1189,309,1969,6116
73.0,474,768,3012,4223082,733,804,1775,504,4330,1078,1593,1197,78,2138,5763
73.2,383,641,2629,4213732,858,415,2116,382,4431,1129,1669,1518,447,2050,6737
73.4,428,605,2644,4174714,1205,208,2081,131,4655,985,1683,1153,181,2155,7191
73.6,350,564,2610,4095418,302,450,2437,302,4408,858,1667,905,327,2189,7633
73.8,370,523,2837,4247034,831,355,2541,344,4522,882,1681,1068,219,2169,6313
74.0,503,625,2913,4273124,2683,710,3095,268,4531,1530,1708,1218,406,2192,6317
74.2,328,629,2950,4230188,2711,1590,2291,392,4608,1942,1773,1177,277,2121,5488
74.4,376,761,3192,4343044,1673,1010,2662,609,4633,1466,1842,1268,221,2009,5494
74.6,469,734,2942,4390571,1494,521,2522,497,4537,1771,1966,1222,529,2233,6839
74.8,341,546,2984,4362984,625,552,2725,312,4553,1241,1994,1261,482,2268,5892
75.0,375,747,2850,4317492,1548,511,2665,328,4399,1061,1985,1451,376,2156,5108
75.2,369,539,2738,4001982,1619,478,2595,348,4117,239,1760,1286,297,1943,6950
75.4,392,588,2622,4001484,649,461,2715,311,4100,288,1562,1223,401,2116,5674
75.6,336,564,2618,4165008,1401,375,4648,316,4237,232,1312,1189,320,2103,6254
75.8,369,693,2637,4301082,1552,448,3425,336,4225,684,1472,1362,320,1991,7099
76.0,313,604,2521,4192417,1007,531,3182,313,4337,330,1560,1232,368,2129,6632
76.2,403,599,2354,4025040,1537,506,3005,337,4072,190,1411,1165,415,1922,6115
76.4,346,481,2175,3965989,1942,400,3149,151,4339,0,1259,1090,64,2003,5445
76.6,430,532,2011,3639084,2279,358,2208,246,3895,0,1402,871,0,1825,5325
76.8,425,652,2215,3776293,2200,350,2305,332,4013,0,1278,1068,0,1970,6214
77.0,271,490,2189,3907995,1204,443,2402,378,4346,247,1516,1002,255,2096,6080
77.2,305,556,2334,3938164,1817,411,1830,282,4391,352,1406,989,215,2055,5324
77.4,326,584,2251,4045204,1695,269,2025,182,4482,462,1623,1160,188,1957,6593
77.6,400,490,2315,4010647,1591,340,1677,177,4641,236,1564,1030,196,2157,5661
77.8,293,347,2142,4009290,1605,308,1060,55,4631,230,1691,1044,172,1871,6670
78.0,406,420,1978,3987134,950,402,885,97,4439,299,1642,1038,338,1838,7606
78.2,285,444,2017,4148571,943,364,993,25,4819,765,1807,1347,435,1991,6148
78.4,403,365,1966,4126670,1149,442,715,346,4677,1200,2119,1235,342,2068,6140
78.6,431,425,2141,4176111,295,521,679,551,4624,1318,1976,1110,482,2101,6878
78.8,400,543,2111,4207147,589,402,774,354,4552,1319,2064,1093,457,2003,6972
79.0,299,566,2145,4285166,2943,310,1377,219,4734,1089,1962,1144,566,2180,5414
79.2,241,462,2255,4227467,1521,1127,1794,136,4855,1110,2004,1199,479,2037,6432
79.4,385,521,2124,4004178,2407,676,1534,294,4351,296,1782,975,170,1985,5654
79.6,353,609,2001,3806492,2438,492,1405,660,4399,0,1811,827,56,1797,5302
79.8,328,635,1721,3705987,2455,482,1238,698,4123,0,1756,687,0,1755,5712
80.0,325,553,1767,3783578,2019,559,1033,268,4306,0,1831,860,150,1901,5962
80.2,352,553,1941,4125296,2252,470,2057,288,4478,785,2280,1006,367,2067,5240
80.4,327,489,1983,4269804,1376,393,1770,215,4436,1172,2178,1287,485,2063,6199
80.6,398,566,1916,4211377,1543,678,1985,316,4467,1349,2008,1126,559,2080,5161
80.8,295,745,1907,4271749,1369,1045,2069,461,4485,1122,1871,1192,255,2065,5761
81.0,338,622,1935,4269227,1133,752,1736,521,4552,1494,1847,1329,283,2004,8040
81.2,428,640,2046,4335406,1005,794,2309,467,4530,1421,1882,1274,303,1972,5623
81.4,281,662,2106,4324195,1522,676,1959,665,4654,1352,1731,1059,366,2114,6133
81.6,413,707,1910,4220612,1120,598,2122,614,4503,1416,1851,1139,341,1975,7400
81.8,419,663,1563,4179928,594,656,1919,945,4444,1321,2026,1207,310,1952,6383
82.0,512,726,1599,4178182,289,673,2133,1234,4442,637,1812,1089,0,2047,7258
82.2,316,808,1630,4265221,1490,653,2627,1363,4351,652,1502,1073,272,2192,7650
82.4,492,782,1677,4320915,1893,663,2383,903,4063,510,1495,1269,232,2161,5592
82.6,352,816,1921,4220520,970,702,2329,1030,4172,800,1575,1204,290,2049,7049
82.8,386,651,1950,4171085,649,836,2561,1509,4129,878,1460,1374,266,2041,5282
83.0,384,651,2059,4216270,1605,988,2680,1124,4180,805,1502,1261,304,2081,7057
83.2,390,734,2035,4187236,1535,1014,1588,639,4280,1029,1756,1139,264,2154,6523
83.4,450,611,1724,4214272,1679,800,2077,579,4381,781,1704,1292,343,2002,6075
83.6,375,558,1642,4201052,695,514,1653,684,4379,1270,1861,1189,403,1988,7266
83.8,382,577,1785,4310796,1665,390,1994,627,4524,1445,1640,1115,245,2156,7154
84.0,371,613,1735,4206478,1469,162,1293,581,4191,1392,1660,1109,373,2004,7274
84.2,438,552,1924,4205852,868,161,1571,270,4210,1095,1836,1099,189,2150,8729
84.4,383,522,1801,4216021,1943,342,1169,348,4397,930,1550,1214,227,2128,6606
84.6,388,607,1935,4083892,1755,641,905,465,4309,884,1667,1149,324,2077,6420
84.8,375,539,1940,4228948,1505,439,1746,257,4433,587,1356,1159,172,2122,6236
85.0,365,529,2082,4060229,1453,488,2016,403,4446,80,1609,979,250,2104,7301
85.2,444,641,1999,4112198,1377,707,1804,583,4508,0,1757,1065,45,1943,6708
85.4,421,487,1890,4075222,975,752,813,311,4457,239,1611,1196,76,2241,7369
85.6,321,508,1801,4070563,1590,424,1204,325,4420,613,1707,1089,197,2035,6127
85.8,351,537,1932,4201041,510,427,720,279,4499,724,1567,1267,348,2072,6743
86.0,317,582,1891,4172564,1689,303,1361,245,4203,1155,1577,1262,426,1978,6936
86.2,462,627,2244,4193786,1732,464,1281,248,4420,1007,1592,1124,379,1976,6038
86.4,323,516,2282,4281582,2242,564,1343,313,4540,919,1467,1137,426,2170,5154
86.6,250,556,2138,4241127,669,487,940,434,4567,1342,1696,1129,401,2128,8420
86.8,322,511,1998,4238860,1103,135,561,400,4558,1669,1523,1426,434,1991,6973
87.0,393,610,1967,4111854,1432,178,1019,206,4263,1052,1706,1154,218,2001,5208
87.2,399,542,1934,3912109,1600,403,1450,196,4320,212,1674,1007,255,1921,6361
87.4,354,476,1967,3921905,2040,851,1568,292,4284,278,1480,936,157,1885,6931
87.6,393,613,2101,4036028,3013,282,1688,218,4271,343,1799,910,126,2115,6710
87.8,437,619,2186,4002654,2582,169,1259,170,4227,647,1704,949,149,2186,7371
88.0,416,630,1994,3979740,1828,277,1359,234,4468,493,1605,923,71,1990,7206
88.2,477,640,1909,4043957,1344,366,1902,160,4504,728,1939,1078,281,2080,6682
88.4,392,614,2152,4081473,850,364,1994,153,4276,627,1887,936,241,2097,6420
88.6,487,577,1995,4094072,1345,229,1634,222,4290,736,1942,978,260,2122,7143
88.8,454,515,2076,4130656,1401,157,1884,76,4367,1132,1791,1033,220,2144,6871
89.0,324,595,2103,4147089,713,251,2299,220,4295,1115,1677,1041,241,2090,7560
89.2,408,646,1941,4196198,2630,17,2043,120,4366,1372,1646,1105,251,2218,4682
89.4,461,565,2066,4120187,1859,302,2220,335,4274,1333,1902,979,354,2063,6100
89.6,419,590,2118,4189449,1924,275,2604,517,4563,1014,1600,992,329,1966,5914
89.8,389,673,2242,4151281,1553,430,2670,1215,4494,1066,1563,970,259,2151,4744
90.0,300,653,1893,4024938,2258,287,2328,374,4297,853,1663,840,352,1944,5837
90.2,305,554,1919,4135430,1573,261,2202,182,4345,1109,1541,921,360,1968,5759
90.4,406,510,1991,4176818,1709,184,1919,304,4453,1065,1631,1142,272,1983,6902
90.6,408,513,2014,4218422,2158,128,2358,300,4112,867,1382,1149,247,1972,5851
90.8,387,482,2192,4261798,1823,226,2587,294,4572,1111,1525,1153,177,2122,5902
91.0,371,498,2318,4230050,2369,355,2976,174,4402,1364,1592,1193,389,2239,6920
91.2,355,580,2193,4143066,2564,1295,2629,232,4239,745,1324,1129,437,2123,5972
91.4,292,676,2337,4199893,2163,628,2430,123,4210,460,1453,1250,118,2117,9185
91.6,380,562,2416,4246641,1415,280,2501,206,4333,961,1746,1322,448,2302,7792
91.8,340,531,2113,4286101,1963,191,2178,136,4154,1123,1620,1380,429,1974,7583
92.0,425,546,2073,4346524,1725,167,1665,39,4451,1077,1637,1322,421,2254,7972
92.2,333,596,2062,4266515,1565,0,1707,52,4690,1376,1470,1272,452,1973,5734
92.4,302,512,1753,4247131,1685,54,1934,48,4320,887,1631,1391,602,2156,6210
92.6,311,486,1804,4195524,1895,143,2069,219,4437,574,1353,1135,309,2125,6240
92.8,377,525,1983,4195834,1685,262,1314,192,4289,547,1307,1002,374,2068,5127
93.0,394,535,2262,4192461,1388,274,1373,1268,4358,999,1414,1192,377,1975,6007
93.2,265,429,2589,4105820,2647,109,2424,439,4639,891,1480,1085,400,1966,4991
93.4,362,545,2069,4157851,1940,269,1945,127,4761,1024,1338,916,307,2214,5196
93.6,299,389,1757,4141934,796,622,2208,0,4751,579,1325,1015,368,2153,4672
93.8,283,534,1914,3998840,2539,270,1690,93,4588,327,1432,774,100,1986,6149
94.0,398,477,2007,4082135,1601,337,1311,206,4563,261,1328,970,325,1932,5490
94.2,321,469,1956,4215678,1769,319,924,300,4645,781,1500,928,466,2093,4954
94.4,370,470,2214,4289134,1870,498,702,419,4682,790,1441,937,164,2162,6364
94.6,412,604,1921,4083333,2203,299,610,421,4408,397,1691,795,456,2038,5327
94.8,373,476,1707,3892945,1364,297,934,118,4185,0,1357,698,198,1953,4868
95.0,382,462,1682,3882772,2742,105,1400,0,4026,0,1404,739,41,1984,4079
95.2,317,603,1652,3771959,2777,98,840,52,4001,0,1244,677,90,2049,4910
95.4,368,498,1878,4014404,2155,142,1183,83,4322,109,1529,752,303,2013,4883
95.6,377,598,2009,4294246,1096,268,1461,120,4545,659,1812,930,253,2153,5708
95.8,428,702,2024,4383082,2467,132,1735,19,4632,1261,1941,1099,493,2135,5652
96.0,407,639,2143,4364919,1139,283,1571,119,4359,1280,1867,1220,372,2169,6311
96.2,427,685,2146,4238302,1814,387,2008,199,4536,1010,1563,798,216,2041,4480
96.4,423,693,2180,4039048,2980,414,2190,282,4514,415,1576,855,159,2075,6193
96.6,435,656,2238,4149702,1129,434,2428,361,4486,1032,1458,1230,414,2077,6666
96.8,440,642,1751,4030862,1886,411,2357,128,4466,968,1761,844,196,1943,5662
97.0,379,721,1522,4160698,2603,360,2771,87,4681,1097,1612,887,307,2161,6002
97.2,390,676,1511,4226515,1421,416,2876,74,4445,1386,1565,937,396,2067,7753
97.4,274,671,1416,4158430,2209,297,2259,77,4277,1179,1513,990,265,2228,4510
97.6,426,837,1609,4325500,1632,321,1893,213,4342,1507,1549,979,337,2291,5530
97.8,439,823,1781,4345606,2005,364,1420,206,4259,1009,1600,927,458,2157,6034
98.0,409,700,1826,4340301,2178,433,1788,258,4226,1347,1564,1227,404,2238,6063
98.2,392,647,1953,4398031,1942,513,1829,295,4589,1391,1777,1244,326,2226,5114
98.4,364,669,1804,4246053,2107,313,1419,409,4623,1282,1490,1239,517,2047,7134
98.6,314,695,1838,4304101,2148,478,1859,461,4631,995,1622,1052,412,2204,5688
98.8,354,615,1712,4264468,1047,475,2027,1754,4544,1061,1346,1032,421,2161,7465
99.0,379,730,1841,4325064,1535,329,1946,701,4684,1055,1541,1067,349,2122,7174
99.2,363,727,1667,4330893,1830,345,1929,357,5013,974,1476,1089,456,2319,6234
99.4,390,799,1726,4349540,1586,322,2459,340,4453,877,1641,925,367,2357,7636
99.6,383,765,1410,4317912,566,485,2100,113,4184,1004,1354,1077,427,2111,7836
99.8,353,631,1334,4249966,1418,363,1610,246,4208,512,1594,924,375,2148,8169
100.0,340,599,1477,4065684,2184,401,1932,236,4089,327,1397,942,85,2145,5590
100.2,291,840,1750,4297193,1367,436,1785,291,4038,640,1368,999,327,2090,6215
100.4,406,834,1656,4254581,1385,537,1509,236,4201,991,1660,1034,437,2210,5368
100.6,348,577,1608,4309456,1089,452,1559,263,4201,1067,1644,1101,358,2251,7014
100.8,431,674,1696,4274668,773,442,1365,294,4209,1084,1707,1123,461,2098,6794
101.0,360,733,1427,4285354,2477,284,1282,331,4165,797,1239,1153,451,2095,6419
101.2,263,578,1521,3961022,1680,458,1653,339,4199,331,1168,832,433,2023,6475
101.4,274,516,1341,3828806,2717,341,1477,81,3786,0,1177,733,202,2107,6389
101.6,284,482,1304,3941676,1657,352,2237,105,4194,680,1350,812,220,1889,6106
101.8,362,591,1707,3976150,1631,428,2018,165,3960,440,1101,909,213,2055,6078
102.0,288,437,1689,3801078,2806,209,2127,94,3947,311,1259,903,0,1923,7199
102.2,416,543,1555,4005414,2047,314,2042,73,4199,411,1478,1055,78,2150,6598
102.4,381,449,1658,3978368,2250,316,1772,70,4052,602,1301,615,71,2078,5410
102.6,313,623,1653,4056468,1740,366,1860,550,4400,689,1399,1024,50,2119,6054
102.8,358,710,1693,4271441,1740,388,2355,350,4314,982,1567,1083,138,1972,7954
103.0,345,602,1598,4272814,512,387,2116,485,4409,1393,1414,1162,377,2025,7482
103.19999999999999,414,690,1450,4253215,682,401,1887,184,4313,1374,1514,1161,286,2175,7983
103.4,477,575,1750,4211138,1500,481,1694,189,4236,1461,1630,1196,323,2141,8683
103.6,413,570,1928,4161677,1816,487,2054,75,4151,837,1408,1033,281,1987,6102
103.80000000000001,390,550,2074,4020594,3174,270,2089,51,4184,108,1612,955,109,1908,7800
104.0,399,521,1698,3918631,2644,620,1563,195,4477,658,1461,958,65,1974,7829
104.19999999999999,356,544,1826,4101540,1277,543,2139,24,4461,814,1503,1099,84,2131,6781
104.4,376,603,1888,4346376,1953,400,1931,71,4317,1117,1697,1266,270,2236,8205
104.6,320,606,1686,4313491,617,548,1741,43,4418,1239,1295,1294,382,2111,7685
104.80000000000001,348,617,1701,4360630,73,497,1270,118,4460,1228,1386,1312,448,2178,8784
105.0,378,588,1731,4365536,1457,300,1899,106,4386,1332,1741,1375,398,2183,6951
105.19999999999999,297,515,1674,4267348,115,533,3163,43,4271,1328,1729,1301,413,2217,5767
105.4,358,626,1905,4309997,1266,321,3206,232,4265,1064,1603,1192,333,2059,8091
105.6,359,566,1812,4256977,805,427,2992,73,4491,1025,1581,1280,376,1993,8081
105.80000000000001,326,499,1712,4241833,1648,248,2362,0,4344,1290,1404,1162,352,2039,7009
106.0,351,494,1780,4258651,1442,208,2048,46,4720,1556,1569,1141,381,2217,6575
106.19999999999999,314,450,1607,4191975,693,295,2203,0,4905,1247,1754,1175,443,2240,8443
106.4,421,469,1428,4272798,736,199,2410,0,4983,1436,1797,1256,451,2094,8247
106.6,309,425,1237,4292333,1161,106,2436,0,4753,1649,1612,1211,410,1970,6244
106.80000000000001,404,516,1599,4325275,1201,197,2771,0,4547,1368,1591,1164,370,2136,6977
107.0,330,455,1772,4253026,1957,246,2413,60,4431,909,1469,1239,348,2014,6663
107.19999999999999,435,500,2160,4178306,963,630,2252,151,4434,1273,1720,933,368,2098,6152
107.4,381,519,2464,4236995,1972,459,2022,362,4437,981,1780,1164,185,2163,6666
107.6,364,400,2222,4210023,1024,431,2081,0,4231,1018,1453,1344,397,2110,6853
107.80000000000001,412,432,2500,4158799,1519,362,2226,0,4455,813,1622,1228,389,2149,7639
108.0,359,494,2327,4300179,1175,233,2089,0,4385,1263,1582,1345,586,2096,6886
108.19999999999999,348,544,1837,4293775,560,352,2055,31,4488,1300,1275,1347,300,2008,8286
108.4,376,491,1551,4292142,1056,250,1747,0,4436,1250,1416,1450,425,2081,7636
108.6,312,514,1920,4395779,1552,217,1722,152,4356,1329,1382,1336,464,2146,8198
108.80000000000001,333,631,2076,4318196,1076,405,1932,60,4432,1461,1259,1347,316,2222,7260
109.0,311,685,2097,4224649,953,329,2263,49,4345,1480,1300,1409,331,2149,7267
109.19999999999999,322,504,2026,4303798,1270,273,2184,0,4580,1712,1366,1258,342,2174,7664
109.4,358,455,1793,4346344,986,209,2319,0,4620,1400,1650,1261,419,2241,8582
109.6,367,523,1886,4272175,1159,263,2276,12,4369,1839,1559,1133,284,2111,6049
109.80000000000001,340,561,1870,4263439,1444,269,2293,0,4538,1807,1319,1170,349,2191,8069
110.0,313,599,1933,4269558,1512,441,1916,29,4674,1265,1364,1249,409,2222,7525
110.19999999999999,374,621,2206,4343435,1850,347,2117,130,4422,1290,1392,1207,317,2174,7994
110.4,398,593,2167,4293668,2025,348,2164,70,4559,1609,1540,1368,499,2233,7306
110.6,382,616,1873,4315825,1107,1128,2687,79,4837,1880,1669,1387,486,2254,8362
110.80000000000001,313,530,1736,4241622,884,1785,2805,76,4653,1614,1600,1123,395,1961,7110
111.0,391,469,1793,4195718,1064,530,2803,8,4620,1793,1906,1169,339,2120,7775
111.19999999999999,323,534,1761,4178406,867,411,2655,0,4473,1234,1404,1206,262,2007,8153
